player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team_x,opponent_x,gameweek_x,season_long,position,position_2,position_3,position_4,season_x,minutes_per90,match_teams,season_match_teams,home_team_x,away_team_x,season_y,gameweek_y,home_team_y,home_xg,away_xg,away_team_y,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team_y,opponent_y,match_teams_y,season_match_teams_y,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,minutes_per90_per90,home_xg_per90,away_xg_per90,home_score_per90,away_score_per90,Unnamed: 0_per90
Saido Berahino,BDI,24,69.0,0,0,0,1,0,0,0,0,16.0,0.0,0,1.0,0.8,0.0,0.0,3.0,0.0,8.0,12.0,66.7,1.0,12.0,1.0,0.0,0.0,82.0,11.0,7.0,9.0,77.8,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,3.0,15.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,1.0,1.0,10.0,5.0,0,3,1,0,1.0,0.0,0,3.0,0.0,4.0,0.0,True,Stoke City,Southampton,7,2017-2018,FW,None,None,None,2017,0.7666666666666667,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,31.304347826086953,0.0,0.0,0.0,1.3043478260869565,0.0,0.0,0.0,0.0,20.869565217391305,0.0,0.0,1.3043478260869565,1.0434782608695652,0.0,0.0,3.913043478260869,0.0,10.434782608695652,15.652173913043477,87.0,1.3043478260869565,15.652173913043477,1.3043478260869565,0.0,0.0,106.95652173913042,14.347826086956522,9.130434782608695,11.739130434782608,101.4782608695652,1.3043478260869565,2.608695652173913,65.21739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3043478260869565,0.0,0.0,0.0,0.0,1.3043478260869565,6.521739130434782,13.043478260869565,3.913043478260869,19.565217391304348,0.0,0.0,0.0,40.43478260869565,6.521739130434782,0.0,0.0,1.3043478260869565,1.3043478260869565,13.043478260869565,6.521739130434782,0.0,3.913043478260869,1.3043478260869565,0.0,1.3043478260869565,0.0,0.0,3.913043478260869,0.0,5.217391304347826,0.0,1.0,3.1304347826086953,1.8260869565217388,2.608695652173913,1.3043478260869565,87.39130434782608
Peter Crouch,ENG,36,21.0,1,0,0,0,1,1,0,0,11.0,0.0,0,0.0,0.9,0.9,0.0,0.0,0.0,3.0,6.0,50.0,1.0,5.0,0.0,0.0,0.0,32.0,15.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,6.0,2.0,0,1,0,1,0.0,0.0,0,0.0,1.0,4.0,20.0,True,Stoke City,Southampton,7,2017-2018,FW,None,None,None,2017,0.23333333333333334,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,154.28571428571428,4.285714285714286,0.0,0.0,0.0,4.285714285714286,4.285714285714286,0.0,0.0,47.14285714285714,0.0,0.0,0.0,3.857142857142857,3.857142857142857,0.0,0.0,0.0,12.857142857142858,25.714285714285715,214.28571428571428,4.285714285714286,21.428571428571427,0.0,0.0,0.0,137.14285714285714,64.28571428571428,8.571428571428571,17.142857142857142,214.28571428571428,4.285714285714286,4.285714285714286,428.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715,21.428571428571427,8.571428571428571,47.14285714285714,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,17.142857142857142,4.285714285714286,25.714285714285715,8.571428571428571,0.0,4.285714285714286,0.0,4.285714285714286,0.0,0.0,0.0,0.0,4.285714285714286,17.142857142857142,85.71428571428571,1.0,10.285714285714285,5.999999999999999,8.571428571428571,4.285714285714286,287.1428571428571
Eric Maxim Choupo-Moting,CMR,28,90.0,0,1,0,0,5,2,0,0,42.0,0.0,2,0.0,0.4,0.4,0.9,4.0,1.0,16.0,22.0,72.7,2.0,24.0,2.0,2.0,0.0,216.0,137.0,9.0,11.0,81.8,5.0,8.0,62.5,1.0,2.0,50.0,0.1,1.0,0.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,15.0,9.0,19.0,8.0,42.0,0.0,2.0,100.0,131.0,73.0,1.0,1.0,7.0,4.0,24.0,5.0,0,2,1,0,0.0,0.0,0,8.0,4.0,2.0,66.7,True,Stoke City,Southampton,7,2017-2018,AM,None,None,None,2017,1.0,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,28.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,42.0,0.0,2.0,0.0,0.4,0.4,0.9,4.0,1.0,16.0,22.0,72.7,2.0,24.0,2.0,2.0,0.0,216.0,137.0,9.0,11.0,81.8,5.0,8.0,62.5,1.0,2.0,50.0,0.1,1.0,0.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,15.0,9.0,19.0,8.0,42.0,0.0,2.0,100.0,131.0,73.0,1.0,1.0,7.0,4.0,24.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,66.7,1.0,2.4,1.4,2.0,1.0,67.0
Xherdan Shaqiri,SUI,25,86.0,0,1,0,0,1,1,0,0,41.0,0.0,0,0.0,0.1,0.1,0.3,8.0,1.0,24.0,36.0,66.7,4.0,24.0,4.0,1.0,0.0,404.0,176.0,15.0,19.0,78.9,6.0,10.0,60.0,3.0,7.0,42.9,0.3,5.0,2.0,0.0,0.0,28.0,8.0,2.0,0.0,0.0,7,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,24.0,4.0,41.0,0.0,1.0,100.0,201.0,98.0,4.0,2.0,2.0,0.0,26.0,4.0,0,0,1,0,0.0,0.0,0,4.0,1.0,0.0,100.0,True,Stoke City,Southampton,7,2017-2018,AM,None,None,None,2017,0.9555555555555556,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,26.162790697674417,0.0,1.0465116279069766,0.0,0.0,1.0465116279069766,1.0465116279069766,0.0,0.0,42.906976744186046,0.0,0.0,0.0,0.10465116279069768,0.10465116279069768,0.31395348837209297,8.372093023255813,1.0465116279069766,25.11627906976744,37.67441860465116,69.80232558139535,4.186046511627906,25.11627906976744,4.186046511627906,1.0465116279069766,0.0,422.7906976744186,184.1860465116279,15.69767441860465,19.883720930232556,82.56976744186046,6.27906976744186,10.465116279069766,62.7906976744186,3.13953488372093,7.325581395348837,44.8953488372093,0.31395348837209297,5.232558139534883,2.093023255813953,0.0,0.0,29.302325581395348,8.372093023255813,2.093023255813953,0.0,0.0,7.325581395348837,0.0,5.232558139534883,2.093023255813953,3.13953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13953488372093,0.0,3.13953488372093,0.0,0.0,0.0,0.0,0.0,0.0,3.13953488372093,14.651162790697674,25.11627906976744,4.186046511627906,42.906976744186046,0.0,1.0465116279069766,104.65116279069767,210.3488372093023,102.55813953488372,4.186046511627906,2.093023255813953,2.093023255813953,0.0,27.209302325581394,4.186046511627906,0.0,0.0,1.0465116279069766,0.0,0.0,0.0,0.0,4.186046511627906,1.0465116279069766,0.0,104.65116279069767,1.0,2.5116279069767438,1.4651162790697674,2.093023255813953,1.0465116279069766,70.11627906976744
Ibrahim Afellay,NED,31,4.0,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,True,Stoke City,Southampton,7,2017-2018,AM,None,None,None,2017,0.044444444444444446,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,697.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,45.0,0.0,0.0,45.0,0.0,0.0,0.0,67.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,53.99999999999999,31.499999999999996,45.0,22.5,1507.5
Darren Fletcher,SCO,33,90.0,0,0,0,0,2,0,0,0,33.0,2.0,1,0.0,0.1,0.1,0.0,4.0,1.0,16.0,25.0,64.0,1.0,17.0,0.0,1.0,1.0,402.0,102.0,3.0,4.0,75.0,8.0,12.0,66.7,5.0,8.0,62.5,0.0,1.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,4.0,12.0,13.0,8.0,0.0,33.0,100.0,0.0,0.0,72.0,23.0,1.0,0.0,0.0,0.0,16.0,0.0,0,0,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0,True,Stoke City,Southampton,7,2017-2018,CM,None,None,None,2017,1.0,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,2.0,1.0,0.0,0.1,0.1,0.0,4.0,1.0,16.0,25.0,64.0,1.0,17.0,0.0,1.0,1.0,402.0,102.0,3.0,4.0,75.0,8.0,12.0,66.7,5.0,8.0,62.5,0.0,1.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,4.0,12.0,13.0,8.0,0.0,33.0,100.0,0.0,0.0,72.0,23.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,1.0,2.4,1.4,2.0,1.0,67.0
Joe Allen,WAL,27,90.0,0,0,0,0,2,0,1,0,54.0,5.0,3,3.0,0.1,0.1,0.0,0.0,0.0,26.0,32.0,81.3,5.0,23.0,0.0,2.0,1.0,481.0,139.0,9.0,10.0,90.0,15.0,16.0,93.8,2.0,2.0,100.0,0.1,0.0,3.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,3.0,11.0,28.0,15.0,3.0,54.0,50.0,1.0,50.0,100.0,32.0,1.0,0.0,2.0,2.0,23.0,3.0,0,2,3,0,0.0,0.0,0,8.0,1.0,0.0,100.0,True,Stoke City,Southampton,7,2017-2018,CM,None,None,None,2017,1.0,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,54.0,5.0,3.0,3.0,0.1,0.1,0.0,0.0,0.0,26.0,32.0,81.3,5.0,23.0,0.0,2.0,1.0,481.0,139.0,9.0,10.0,90.0,15.0,16.0,93.8,2.0,2.0,100.0,0.1,0.0,3.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,3.0,11.0,28.0,15.0,3.0,54.0,50.0,1.0,50.0,100.0,32.0,1.0,0.0,2.0,2.0,23.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0,1.0,2.4,1.4,2.0,1.0,67.0
Erik Pieters,NED,29,90.0,0,0,0,0,0,0,0,0,45.0,2.0,1,2.0,0.0,0.0,0.1,3.0,0.0,25.0,36.0,69.4,2.0,21.0,2.0,0.0,0.0,425.0,226.0,11.0,15.0,73.3,11.0,15.0,73.3,3.0,5.0,60.0,0.0,1.0,1.0,1.0,1.0,28.0,8.0,0.0,0.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,3.0,3.0,0.0,5.0,16.0,13.0,16.0,1.0,45.0,0.0,0.0,0.0,99.0,63.0,3.0,0.0,1.0,1.0,21.0,1.0,0,1,1,0,0.0,0.0,0,3.0,4.0,1.0,80.0,True,Stoke City,Southampton,7,2017-2018,WB,None,None,None,2017,1.0,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,1.0,2.0,0.0,0.0,0.1,3.0,0.0,25.0,36.0,69.4,2.0,21.0,2.0,0.0,0.0,425.0,226.0,11.0,15.0,73.3,11.0,15.0,73.3,3.0,5.0,60.0,0.0,1.0,1.0,1.0,1.0,28.0,8.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,3.0,3.0,0.0,5.0,16.0,13.0,16.0,1.0,45.0,0.0,0.0,0.0,99.0,63.0,3.0,0.0,1.0,1.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,80.0,1.0,2.4,1.4,2.0,1.0,67.0
Mame Biram Diouf,SEN,29,89.0,1,0,0,0,3,1,0,0,40.0,5.0,1,2.0,0.2,0.2,0.0,2.0,0.0,13.0,22.0,59.1,2.0,14.0,1.0,0.0,0.0,164.0,86.0,10.0,13.0,76.9,3.0,8.0,37.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,2.0,6.0,5.0,0.0,4.0,12.0,14.0,14.0,5.0,40.0,0.0,0.0,0.0,80.0,23.0,0.0,1.0,3.0,1.0,15.0,2.0,0,0,0,0,0.0,0.0,0,5.0,5.0,3.0,62.5,True,Stoke City,Southampton,7,2017-2018,WB,None,None,None,2017,0.9888888888888889,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,29.325842696629213,1.0112359550561798,0.0,0.0,0.0,3.033707865168539,1.0112359550561798,0.0,0.0,40.44943820224719,5.056179775280898,1.0112359550561798,2.0224719101123596,0.20224719101123595,0.20224719101123595,0.0,2.0224719101123596,0.0,13.146067415730336,22.247191011235955,59.764044943820224,2.0224719101123596,14.157303370786517,1.0112359550561798,0.0,0.0,165.84269662921346,86.96629213483146,10.112359550561797,13.146067415730336,77.76404494382022,3.033707865168539,8.089887640449438,37.92134831460674,0.0,0.0,0.0,0.0,0.0,1.0112359550561798,0.0,0.0,20.224719101123593,2.0224719101123596,0.0,0.0,0.0,0.0,2.0224719101123596,0.0,0.0,0.0,0.0,0.0,1.0112359550561798,4.044943820224719,4.044943820224719,0.0,1.0112359550561798,2.0224719101123596,4.044943820224719,50.561797752808985,2.0224719101123596,0.0,2.0224719101123596,6.067415730337078,5.056179775280898,0.0,4.044943820224719,12.134831460674157,14.157303370786517,14.157303370786517,5.056179775280898,40.44943820224719,0.0,0.0,0.0,80.89887640449437,23.258426966292134,0.0,1.0112359550561798,3.033707865168539,1.0112359550561798,15.168539325842696,2.0224719101123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.056179775280898,5.056179775280898,3.033707865168539,63.20224719101123,1.0,2.426966292134831,1.4157303370786516,2.0224719101123596,1.0112359550561798,67.75280898876404
Glen Johnson,ENG,33,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,True,Stoke City,Southampton,7,2017-2018,WB,None,None,None,2017,0.011111111111111112,Southampton_Stoke_City,Southampton_Stoke_City_2017,Stoke City,Southampton,2017,7,Stoke City,2.4,1.4,Southampton,2.0,1.0,2017-09-30,Mike Jones,Bill Stokeld Stadium,Sat,15:00,"29,285",67,Stoke City,Southampton,Stoke City,Southampton,Southampton_Stoke_City,Southampton_Stoke City_2017,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.99999999999997,125.99999999999999,180.0,90.0,6030.0
